customer_id,customer_name,segment,sales,profit,orders
GW-14605,Giulietta Weimer,Consumer,2189.019,-268.54229999999995,7
BT-11395,Bill Tyler,Corporate,2186.6130000000003,257.9163,6
PS-18760,Pamela Stobb,Consumer,2181.479,-134.441,6
SH-20395,Shahid Hopkins,Consumer,2180.718,-144.5229,10
KN-16450,Kean Nguyen,Corporate,2171.962,114.3083,5
DB-12910,Daniel Byrd,Home Office,2171.599,431.3748,8
RP-19855,Roy Phan,Corporate,2170.716,594.5868,8
TS-21160,Theresa Swint,Corporate,2163.6240000000003,260.87440000000004,6
HA-14905,Helen Abelman,Consumer,2163.3,270.8574,7
EJ-13720,Ed Jacobs,Consumer,2162.174,387.0176,4
NM-18520,Neoma Murray,Consumer,2161.979,788.9525000000001,10
JD-15790,John Dryer,Consumer,2152.352,-266.55249999999995,5
CR-12580,Clay Rozendal,Home Office,2148.852,74.40129999999999,4
DN-13690,Duane Noonan,Consumer,2139.79,540.5405000000001,7
KC-16255,Karen Carlisle,Corporate,2120.954,846.1217,6
SH-20635,Stefanie Holloman,Corporate,2096.392,260.6258,2
LC-17050,Liz Carlisle,Consumer,2095.064,86.77799999999999,5
RH-19600,Rob Haberlin,Consumer,2085.7400000000002,172.6261,3
TG-21640,Trudy Glocke,Consumer,2074.661,365.7205,4
ML-17755,Max Ludwig,Home Office,2071.9139999999998,409.51120000000003,7
RB-19705,Roger Barcio,Home Office,2067.45,243.07549999999998,4
TS-21430,Tom Stivers,Corporate,2054.14,48.70169999999999,5
AF-10870,Art Ferguson,Consumer,2052.908,317.9712,7
CD-11920,Carlos Daly,Consumer,2033.968,426.661,5
NF-18595,Nicole Fjeld,Home Office,2031.472,388.2131,7
DJ-13420,Denny Joy,Corporate,2012.52,483.03499999999997,4
VB-21745,Victoria Brennan,Corporate,2005.596,371.2398,6
HP-14815,Harold Pawlan,Home Office,1990.314,373.8637,7
DB-13615,Doug Bickford,Consumer,1989.05,438.80119999999994,7
PG-18895,Paul Gonzalez,Consumer,1987.164,334.5163,9
NB-18655,Nona Balk,Corporate,1972.599,117.6429,9
SW-20275,Scott Williamson,Consumer,1966.65,332.8725,6
LD-17005,Lisa DeCherney,Consumer,1961.934,557.1714,4
CB-12415,Christy Brittain,Consumer,1949.2,272.3883,8
TP-21565,Tracy Poddar,Corporate,1936.6399999999999,139.22869999999995,4
JO-15280,Jas O'Carroll,Consumer,1934.272,202.13619999999997,6
JF-15355,Jay Fein,Consumer,1911.844,330.199,6
ME-17725,Max Engle,Consumer,1908.4532,77.81280000000001,8
SV-20935,Susan Vittorini,Consumer,1903.491,106.8912,8
KD-16345,Katherine Ducich,Consumer,1888.964,328.5942,6
GD-14590,Giulietta Dortch,Corporate,1888.07,230.93729999999996,4
SG-20470,Sheri Gordon,Consumer,1884.798,-119.0105,8
LR-17035,Lisa Ryan,Corporate,1879.306,-382.8079,5
SC-20440,Shaun Chance,Corporate,1874.998,379.5611,7
BG-11695,Brooke Gillingham,Corporate,1874.172,107.5715,6
SP-20650,Stephanie Phelps,Corporate,1872.4360000000001,268.4782,9
NG-18355,Nat Gilpin,Corporate,1869.58,313.63349999999997,5
CD-12790,Cynthia Delaney,Home Office,1860.732,403.8422,5
SN-20560,Skye Norling,Home Office,1860.418,-716.8565000000001,6
PR-18880,Patrick Ryan,Consumer,1840.178,247.6226,5
AJ-10945,Ashley Jarboe,Consumer,1839.24,521.1351999999999,7
PC-18745,Pamela Coakley,Corporate,1832.064,272.685,4
EG-13900,Emily Grady,Consumer,1832.02,104.2656,5
PJ-19015,Pauline Johnson,Consumer,1824.2340000000002,682.9979000000001,7
NC-18625,Noah Childs,Corporate,1821.742,-359.02099999999996,5
JM-15265,Janet Molinari,Corporate,1804.146,502.6143,5
JB-15400,Jennifer Braxton,Corporate,1791.605,156.05319999999998,10
AA-10480,Andrew Allen,Consumer,1790.5120000000002,435.8274,4
CC-12100,Chad Cunningham,Home Office,1770.945,208.5912,6
DS-13030,Darrin Sayre,Home Office,1762.213,193.3319,4
MF-18250,Monica Federle,Corporate,1758.3,456.86080000000004,5
AH-10030,Aaron Hawkins,Corporate,1744.7,365.2152,7
LH-17155,Logan Haushalter,Consumer,1739.689,316.5202,9
BW-11200,Ben Wallace,Consumer,1738.406,246.9973,6
VT-21700,Valerie Takahito,Home Office,1736.596,-224.08889999999997,2
AH-10120,Adrian Hane,Home Office,1735.5140000000001,-2.3145999999999773,7
MV-18190,Mike Vittorini,Consumer,1734.574,273.8582,7
JM-15535,Jessica Myrick,Consumer,1733.443,356.5395,7
BE-11455,Brad Eason,Home Office,1727.652,139.20080000000002,6
DB-13405,Denny Blanton,Consumer,1711.692,438.9092,4
JP-16135,Julie Prescott,Home Office,1707.71,309.7116,9
TZ-21580,Tracy Zic,Consumer,1707.286,224.8887,4
BP-11155,Becky Pak,Consumer,1697.8609999999999,647.3847000000001,6
DK-12985,Darren Koutras,Consumer,1687.04,-107.35379999999998,5
MO-17800,Meg O'Connel,Home Office,1687.0269999999998,169.34369999999998,8
RA-19945,Ryan Akin,Consumer,1686.9225,-445.695,5
KE-16420,Katrina Edelman,Corporate,1686.7312,397.87989999999996,8
CA-12055,Cathy Armstrong,Home Office,1679.7240000000002,211.2559,5
CM-11815,Candace McMahon,Corporate,1673.888,214.463,6
JP-15460,Jennifer Patt,Corporate,1669.135,429.7465,7
CM-12115,Chad McGuire,Consumer,1661.6100000000001,409.0679,4
CC-12475,Cindy Chapman,Consumer,1659.438,154.851,9
EB-13975,Erica Bern,Corporate,1643.255,162.8781,4
AP-10720,Anne Pryor,Home Office,1638.554,285.7888,8
AZ-10750,Annie Zypern,Consumer,1622.0179999999998,154.9503,6
MS-17710,Maurice Satty,Consumer,1613.402,247.4348,6
TB-21250,Tim Brockman,Consumer,1602.376,260.6155,7
CR-12730,Craig Reiter,Consumer,1600.55,306.9176,4
AH-10195,Alan Haines,Corporate,1587.452,-378.5509,4
BF-11215,Benjamin Farhat,Home Office,1585.162,523.2133,4
CK-12760,Cyma Kinney,Corporate,1582.109,-338.4311,9
MC-18130,Mike Caudle,Corporate,1581.9979999999998,121.7565,5
JL-15175,James Lanier,Home Office,1571.523,209.2817,5
KB-16315,Karl Braun,Consumer,1569.464,49.71929999999999,9
GB-14530,George Bell,Corporate,1568.44,7.837100000000003,11
ON-18715,Odella Nelson,Corporate,1567.52,-5.88900000000001,9
MV-17485,Mark Van Huff,Consumer,1560.05,189.0258,9
MB-17305,Maria Bertelson,Consumer,1548.702,212.425,10
BD-11620,Brian DeCherney,Consumer,1538.11,206.75689999999997,6
CH-12070,Cathy Hwang,Home Office,1537.236,195.15109999999999,3
BD-11725,Bruce Degenhardt,Consumer,1526.5,333.9791,6
BV-11245,Benjamin Venier,Corporate,1523.2730000000001,315.2214,5
KA-16525,Kelly Andreada,Consumer,1519.506,234.9194,7
AB-10600,Ann Blume,Corporate,1515.862,-274.9604,4
JG-15805,John Grady,Corporate,1507.018,206.1019,6
DL-12865,Dan Lawera,Consumer,1503.112,322.2449,8
ZD-21925,Zuschuss Donatelli,Consumer,1493.944,249.1307,5
CM-12190,Charlotte Melton,Consumer,1475.144,91.2033,6
LE-16810,Laurel Elliston,Consumer,1469.45,161.76489999999998,6
TB-21055,Ted Butterfield,Consumer,1467.881,390.2113,5
PN-18775,Parhena Norris,Home Office,1467.152,192.0396,8
RK-19300,Ralph Kennedy,Consumer,1460.192,269.688,3
BN-11515,Bradley Nguyen,Consumer,1459.344,340.7054,5
DL-13315,Delfina Latchford,Consumer,1458.258,288.8732,8
PB-19150,Philip Brown,Consumer,1456.95,280.6606,8
AG-10525,Andy Gerbode,Corporate,1455.038,-152.7613,4
RM-19375,Raymond Messe,Consumer,1453.474,392.1499,6
PK-18910,Paul Knutson,Home Office,1441.152,-798.705,2
TD-20995,Tamara Dahlen,Consumer,1434.5480000000002,88.1897,9
JW-16075,Julia West,Consumer,1428.731,154.06369999999998,4
MB-18085,Mick Brown,Consumer,1428.231,117.8057,7
TT-21220,Thomas Thornton,Consumer,1427.0439999999999,278.7371,8
CA-12310,Christine Abelman,Corporate,1421.954,246.02179999999998,4
RD-19720,Roger Demir,Consumer,1419.737,207.3304,10
NL-18310,Nancy Lomonaco,Home Office,1418.0900000000001,343.6381,4
JS-15595,Jill Stevenson,Corporate,1417.654,-175.54899999999998,4
PM-18940,Paul MacIntyre,Consumer,1405.402,157.8768,3
GA-14725,Guy Armstrong,Consumer,1398.382,136.70790000000002,11
CR-12820,Cyra Reiten,Home Office,1397.8724,83.27029999999999,3
NG-18430,Nathan Gelder,Consumer,1395.9379999999999,217.0893,5
JE-15475,Jeremy Ellison,Consumer,1388.682,276.2197,6
TB-21595,Troy Blackwell,Consumer,1387.559,-136.4091,5
FG-14260,Frank Gastineau,Home Office,1383.144,394.73969999999997,7
DM-13525,Don Miller,Corporate,1376.792,199.7688,3
GH-14485,Gene Hale,Corporate,1361.2440000000001,-95.4498,2
SB-20170,Sarah Bern,Consumer,1348.02,157.6658,3
LM-17065,Liz MacKendrick,Consumer,1346.774,-44.87799999999999,5
MG-17695,Maureen Gnade,Consumer,1342.282,-398.79319999999996,3
SJ-20215,Sarah Jordon,Consumer,1341.036,-23.5137,6
BM-11785,Bryan Mills,Consumer,1338.842,137.7439,10
BF-11005,Barry Franz,Home Office,1333.88,-291.38109999999995,4
SS-20140,Saphhira Shifley,Corporate,1324.028,332.3487,8
DM-12955,Dario Medina,Corporate,1322.034,108.7583,7
MT-18070,Michelle Tran,Home Office,1319.4498,-23.676300000000005,4
SJ-20500,Shirley Jackson,Consumer,1318.776,68.09629999999999,5
MM-17260,Magdelene Morse,Consumer,1314.023,178.402,4
SP-20545,Sibella Parks,Corporate,1306.086,-118.77570000000001,6
MC-17575,Matt Collins,Consumer,1303.893,210.7493,8
EK-13795,Eileen Kiefer,Home Office,1303.478,97.10659999999999,4
Co-12640,Corey-Lock,Consumer,1300.076,205.62820000000002,5
DO-13435,Denny Ordway,Consumer,1300.0315,-38.90860000000001,9
HR-14770,Hallie Redmond,Home Office,1299.288,185.5794,5
GR-14560,Georgia Rosenberg,Corporate,1284.38,359.83320000000003,2
CS-11845,Cari Sayre,Corporate,1278.954,185.3776,5
PS-18970,Paul Stevenson,Home Office,1278.639,198.5099,8
SV-20815,Stuart Van,Corporate,1271.0900000000001,199.6502,4
DO-13645,Doug O'Connell,Consumer,1267.316,294.0676,7
CL-11890,Carl Ludwig,Consumer,1262.0140000000001,328.0847,4
LW-17125,Liz Willingham,Consumer,1259.04,192.6312,3
ME-18010,Michelle Ellison,Corporate,1256.944,107.3604,4
GM-14500,Gene McClure,Consumer,1255.682,441.3185,10
SC-20680,Steve Carroll,Home Office,1254.64,370.1578,6
MH-17620,Matt Hagelstein,Corporate,1252.8,122.3612,4
ER-13855,Elpida Rittenbach,Corporate,1245.788,-295.7398,3
TC-21475,Tony Chapman,Home Office,1244.976,119.104,9
JW-15955,Joni Wasserman,Consumer,1244.086,-29.575899999999987,7
MG-17875,Michael Grace,Home Office,1242.8329999999999,-470.7684,5
NP-18685,Nora Pelletier,Home Office,1228.698,514.5017,6
PJ-18835,Patrick Jones,Corporate,1220.09,442.1355,8
EH-14005,Erica Hernandez,Home Office,1219.53,-94.14079999999997,7
JL-15130,Jack Lebron,Consumer,1214.956,-207.79559999999998,6
CD-12280,Christina DeMoss,Consumer,1205.584,233.0274,2
MD-17860,Michael Dominguez,Corporate,1204.91,-4.040300000000002,5
DW-13585,Dorothy Wardle,Corporate,1204.854,-266.8966,7
EB-14170,Evan Bailliet,Consumer,1186.326,282.1701,6
BP-11230,Benjamin Patterson,Consumer,1181.49,-197.2695,5
DC-13285,Debra Catini,Consumer,1174.618,132.06820000000002,5
AT-10435,Alyssa Tate,Home Office,1171.814,100.87680000000002,6
JR-15670,Jim Radford,Consumer,1156.658,-785.1645,2
DB-13660,Duane Benoit,Consumer,1155.202,177.67350000000002,7
CG-12520,Claire Gute,Consumer,1148.7800000000002,169.93439999999998,3
KC-16675,Kimberly Carter,Corporate,1146.05,156.7797,4
RD-19810,Ross DeVincentis,Home Office,1137.616,318.4625,8
CW-11905,Carl Weiss,Home Office,1136.592,370.8298,6
JS-15685,Jim Sink,Corporate,1131.0639999999999,-54.8692,4
DV-13045,Darrin Van Huff,Corporate,1119.483,-427.184,5
AB-10165,Alan Barnes,Consumer,1113.838,220.813,8
TM-21490,Tony Molinari,Consumer,1094.6779999999999,292.52099999999996,3
JO-15550,Jesus Ocampo,Home Office,1090.838,167.6709,5
SW-20245,Scot Wooten,Consumer,1085.078,-19.60620000000001,7
JF-15490,Jeremy Farry,Consumer,1082.918,-18.06730000000001,11
DB-13360,Dennis Bolton,Home Office,1081.466,291.0085,5
DW-13195,David Wiener,Corporate,1080.751,-86.87379999999999,6
CS-12490,Cindy Schnelling,Corporate,1077.2285,-302.8761,4
PC-19000,Pauline Chand,Home Office,1061.488,-184.3364,2
DP-13165,David Philippe,Consumer,1058.616,-40.93759999999999,2
JC-15385,Jenna Caffey,Consumer,1058.108,502.92440000000005,1
PO-19195,Phillina Ober,Home Office,1056.858,-49.70089999999999,5
AA-10375,Allen Armold,Consumer,1056.39,277.3824,9
VS-21820,Vivek Sundaresam,Consumer,1055.981,-262.8093,4
AR-10345,Alex Russell,Corporate,1055.694,-221.0544,4
DP-13000,Darren Powers,Consumer,1050.636,241.4524,9
DH-13675,Duane Huffman,Home Office,1043.096,116.667,4
SM-20905,Susan MacKendrick,Consumer,1043.041,-237.2885,1
EM-14095,Eudokia Martin,Corporate,1041.0420000000001,240.2362,4
TC-21145,Theresa Coyne,Corporate,1038.26,265.5332,1
MK-18160,Mike Kennedy,Consumer,1031.602,227.83380000000002,4
TH-21235,Tiffany House,Corporate,1022.201,92.729,8
SW-20350,Sean Wendt,Home Office,1019.044,95.8383,3
LS-17200,Luke Schmidt,Corporate,1010.2560000000001,244.197,6
RB-19330,Randy Bradley,Consumer,1008.1959999999999,-164.40619999999998,2
LS-17245,Lynn Smith,Consumer,1008.1360000000001,348.3584,6
BG-11740,Bruce Geld,Consumer,1006.356,119.34790000000001,6
VP-21730,Victor Preis,Home Office,993.9019999999999,205.3888,3
KB-16600,Ken Brennan,Corporate,983.922,293.55240000000003,7
BP-11050,Barry Pond,Corporate,983.42,209.78300000000002,5
TS-21340,Toby Swindell,Consumer,974.7819999999999,-184.97889999999998,5
RD-19930,Russell D'Ascenzo,Consumer,970.9420000000001,35.05740000000001,4
AB-10150,Aimee Bixby,Consumer,966.71,313.6597,5
RC-19825,Roy Collins,Consumer,966.409,63.991400000000006,6
SS-20875,Sung Shariari,Consumer,964.636,-75.586,5
JH-15910,Jonathan Howell,Consumer,959.477,-13.554499999999996,7
JF-15295,Jason Fortune-,Consumer,955.124,97.28899999999999,5
RP-19270,Rachel Payne,Corporate,954.6452,59.538399999999996,4
BS-11800,Bryan Spruell,Home Office,949.4300000000001,194.0516,2
RF-19840,Roy FranzÃ¶sisch,Consumer,945.222,280.0261,8
EB-13930,Eric Barreto,Consumer,944.6000000000001,0.6042000000000058,5
MF-17665,Maureen Fritzler,Corporate,937.039,-341.52650000000006,5
EM-13960,Eric Murdock,Consumer,933.704,102.29599999999999,5
AC-10420,Alyssa Crouse,Corporate,925.8,-62.1342,3
EH-14185,Evan Henry,Consumer,923.884,242.1107,6
MO-17500,Mary O'Rourke,Consumer,922.487,59.357699999999994,4
AB-10255,Alejandro Ballentine,Home Office,914.5319999999999,264.5675,9
KB-16405,Katrina Bavinger,Home Office,908.821,274.297,3
CG-12040,Catherine Glotzbach,Home Office,904.4680000000001,86.5106,6
SC-20575,Sonia Cooley,Consumer,902.7280000000001,100.2253,5
JB-15925,Joni Blumstein,Consumer,900.552,-286.9808,3
HZ-14950,Henia Zydlo,Consumer,886.52,-130.3879,5
AB-10015,Aaron Bergman,Consumer,886.156,129.3465,3
RC-19960,Ryan Crowe,Consumer,885.752,10.563300000000002,6
CS-12130,Chad Sievert,Consumer,884.64,143.8339,4
HE-14800,Harold Engle,Corporate,883.5319999999999,274.4028,4
SK-19990,Sally Knutson,Consumer,883.409,168.7933,3
RE-19450,Richard Eichhorn,Consumer,876.696,209.2294,5
JM-15655,Jim Mitchum,Corporate,864.947,117.20400000000001,5
JR-15700,Jocasta Rupert,Consumer,863.88,107.985,1
AF-10885,Art Foster,Consumer,861.565,-163.1175,4
JC-16105,Julie Creighton,Corporate,858.576,201.5952,5
MS-17980,Michael Stewart,Corporate,855.116,55.226,6
VF-21715,Vicky Freymann,Home Office,847.944,-96.27799999999999,5
VG-21790,Vivek Gonzalez,Consumer,846.01,143.6268,6
CS-12175,Charles Sheldon,Corporate,844.4580000000001,113.1405,5
TB-21355,Todd Boyes,Corporate,834.328,268.967,5
AS-10630,Ann Steele,Home Office,833.398,136.49190000000002,7
EH-13990,Erica Hackney,Consumer,825.9499999999999,150.3759,6
TB-21190,Thomas Brumley,Home Office,816.1740000000001,179.0038,4
AM-10360,Alice McCarthy,Corporate,814.012,194.9878,5
BM-11575,Brendan Murry,Corporate,808.162,95.58160000000001,6
DK-13150,David Kendrick,Corporate,797.832,249.9447,2
MC-17635,Matthew Clasen,Corporate,795.154,-247.94350000000003,4
BF-11275,Beth Fritzler,Corporate,791.9899999999999,25.870199999999997,3
HG-14845,Harry Greene,Consumer,785.628,147.0032,5
MG-17890,Michael Granlund,Home Office,776.384,171.7372,9
MM-18280,Muhammed MacIntyre,Corporate,775.414,58.8916,9
SF-20065,Sandra Flanagan,Consumer,763.5459999999999,228.1623,7
SW-20755,Steven Ward,Corporate,758.6959999999999,68.2416,2
LP-17080,Liz Pelletier,Consumer,756.606,110.7813,4
Dl-13600,Dorris liebe,Corporate,755.602,175.2388,5
IG-15085,Ivan Gibson,Consumer,744.574,320.4982,4
BB-10990,Barry Blumstein,Corporate,744.3399999999999,11.583900000000007,5
TC-21535,Tracy Collins,Home Office,742.5580000000001,217.933,7
ML-18040,Michelle Lonsdale,Corporate,742.082,138.71620000000001,3
RH-19555,Ritsa Hightower,Consumer,740.382,0.30570000000000164,2
PB-18805,Patrick Bzostek,Home Office,740.356,229.2257,3
AH-10585,Angele Hood,Consumer,738.504,83.96300000000001,4
HM-14980,Henry MacAllister,Consumer,736.276,117.2755,4
PH-18790,Patricia Hirasaki,Home Office,729.648,47.8878,1
PA-19060,Pete Armstrong,Home Office,729.408,225.8588,6
JJ-15445,Jennifer Jackson,Consumer,709.178,200.5558,5
JD-16060,Julia Dunbar,Consumer,695.442,111.11410000000001,3
PB-19105,Peter BÃ¼hler,Consumer,688.324,218.15970000000002,4
EH-13945,Eric Hoffmann,Consumer,684.1709999999999,53.53980000000001,8
TR-21325,Toby Ritter,Consumer,675.9419999999999,220.36440000000002,5
AG-10330,Alex Grayson,Consumer,660.972,-5.137100000000006,5
BK-11260,Berenike Kampe,Consumer,659.1379999999999,-63.764399999999995,6
BD-11770,Bryan Davis,Consumer,658.466,141.265,6
AC-10660,Anna Chung,Consumer,657.316,-28.700399999999995,5
AW-10840,Anthony Witt,Consumer,649.376,65.77250000000001,4
LO-17170,Lori Olson,Corporate,644.35,150.1712,5
JB-16000,Joy Bell-,Consumer,644.1188,126.76490000000001,7
CD-11980,Carol Darley,Consumer,639.766,-206.7172,3
MR-17545,Mathew Reese,Home Office,639.178,162.9363,4
AJ-10960,Astrea Jones,Consumer,629.2479999999999,60.4265,3
RR-19315,Ralph Ritter,Consumer,615.932,-73.835,2
SS-20515,Shirley Schmidt,Home Office,613.4,199.93449999999999,3
BT-11440,Bobby Trafton,Consumer,603.876,-77.5256,4
BF-10975,Barbara Fisher,Corporate,599.798,227.4384,7
MZ-17335,Maria Zettner,Home Office,593.606,85.01910000000001,4
DL-13330,Denise Leinenbach,Consumer,585.02,222.6812,4
AS-10240,Alan Shonely,Consumer,584.6080000000001,33.715799999999994,7
BD-11635,Brian Derr,Consumer,582.646,141.53400000000002,3
NK-18490,Neil Knudson,Home Office,572.048,121.2177,7
CM-11935,Carlos Meador,Consumer,565.392,-43.732400000000005,2
CS-12460,Chuck Sachs,Consumer,550.644,156.2593,2
CS-11860,Cari Schnelling,Consumer,537.632,105.8275,6
JH-15820,John Huston,Consumer,528.91,26.082199999999997,6
RB-19570,Rob Beeghly,Consumer,528.546,76.8879,5
AY-10555,Andy Yotov,Corporate,497.014,103.3499,4
CR-12625,Corey Roper,Home Office,475.9,144.7594,3
MS-17530,MaryBeth Skach,Consumer,475.65599999999995,84.0268,4
JS-15940,Joni Sundaresam,Home Office,469.169,-327.9336,5
EC-14050,Erin Creighton,Consumer,461.914,96.4256,5
KM-16660,Khloe Miller,Consumer,453.538,91.1391,5
KW-16570,Kelly Williams,Consumer,449.096,107.92699999999999,4
TT-21265,Tim Taslimi,Corporate,439.5,93.9162,3
ST-20530,Shui Tom,Consumer,433.34000000000003,84.4419,7
VG-21805,Vivek Grady,Corporate,427.372,-52.333,5
SS-20590,Sonia Sunley,Consumer,418.49,135.5401,6
BT-11485,Brad Thomas,Home Office,415.19599999999997,126.8694,2
MH-17440,Mark Haberlin,Corporate,400.016,61.428599999999996,4
BW-11065,Barry Weirich,Consumer,385.516,-58.28659999999999,3
JD-16015,Joy Daniels,Consumer,385.43,26.7605,6
JK-15325,Jason Klamczynski,Corporate,383.812,55.32769999999999,3
VM-21835,Vivian Mathis,Consumer,380.69,116.6373,5
NF-18475,Neil FranzÃ¶sisch,Home Office,377.16200000000003,85.92779999999999,4
MS-17830,Melanie Seite,Consumer,370.348,19.431199999999997,4
LS-17230,Lycoris Saunders,Consumer,368.88000000000005,39.1952,3
AG-10300,Aleksandra Gannaway,Corporate,367.548,59.288399999999996,4
EM-14200,Evan Minnotte,Home Office,366.822,21.7721,3
HJ-14875,Heather Jas,Home Office,358.1,98.6548,5
DW-13540,Don Weiss,Consumer,344.08,69.6672,5
LT-16765,Larry Tron,Consumer,329.876,59.036,3
BD-11560,Brendan Dodson,Home Office,320.54,116.714,2
LH-17020,Lisa Hazard,Consumer,318.239,-242.73989999999998,4
JH-15430,Jennifer Halladay,Consumer,309.281,-24.077100000000005,4
JM-15580,Jill Matthias,Consumer,303.948,113.1204,5
CM-12445,Chuck Magee,Consumer,287.99,64.4296,3
LH-16750,Larry Hughes,Consumer,287.426,12.627699999999999,3
SC-20845,Sung Chung,Consumer,280.632,31.1757,2
SC-20800,Stuart Calhoun,Consumer,279.25600000000003,51.8252,4
NB-18580,Nicole Brennan,Corporate,273.87199999999996,24.788800000000002,2
BF-11080,Bart Folk,Consumer,272.95,110.9272,3
DD-13570,Dorothy Dickinson,Consumer,269.542,36.4344,6
BN-11470,Brad Norvell,Corporate,265.296,36.6131,4
AR-10510,Andrew Roberts,Consumer,264.86400000000003,43.6695,5
HD-14785,Harold Dahlen,Home Office,251.36,-135.87599999999998,3
SM-20005,Sally Matthias,Consumer,244.49399999999997,-26.5927,4
PL-18925,Paul Lucas,Home Office,239.481,-0.7527000000000026,5
GP-14740,Guy Phonely,Corporate,236.53,31.837600000000002,2
EM-14065,Erin Mull,Consumer,228.99,40.15459999999999,4
GT-14755,Guy Thornton,Consumer,226.436,-6.139200000000002,4
RB-19645,Robert Barroso,Corporate,221.084,72.679,5
HH-15010,Hilary Holden,Corporate,218.668,86.7342,2
AG-10390,Allen Goldenen,Consumer,200.945,69.2784,5
JJ-15760,Joel Jenkins,Home Office,195.0,34.449200000000005,2
AG-10765,Anthony Garverick,Home Office,170.584,-8.431000000000001,4
ML-18265,Muhammed Lee,Consumer,162.232,42.6648,2
AO-10810,Anthony O'Donnell,Corporate,161.28,12.096,1
PT-19090,Pete Takahito,Consumer,160.572,-20.0508,4
DA-13450,Dianna Arnett,Home Office,156.76,56.7904,4
MO-17950,Michael Oakman,Consumer,154.288,-82.0074,2
GH-14665,Greg Hansen,Consumer,146.94080000000002,-5.810200000000001,2
PB-19210,Phillip Breyer,Corporate,132.738,21.897000000000002,2
BO-11425,Bobby Odegard,Consumer,130.83,59.4522,2
EL-13735,Ed Ludwig,Home Office,124.28,27.1154,2
CC-12550,Clay Cheatham,Consumer,113.832,33.870599999999996,3
RM-19750,Roland Murray,Consumer,98.35,28.6879,1
KS-16300,Karen Seio,Corporate,88.472,0.11099999999999888,3
AR-10570,Anemone Ratner,Consumer,88.15,32.633,1
FW-14395,Fred Wasserman,Corporate,79.75,23.491300000000003,3
JC-15340,Jasper Cacioppo,Consumer,71.263,-0.35560000000000036,4
AS-10135,Adrian Shami,Home Office,58.82,21.8496,2
LB-16735,Larry Blacks,Consumer,50.188,18.6507,3
RE-19405,Ricardo Emerson,Consumer,48.36,6.045,1
SG-20890,Susan Gilcrest,Corporate,47.946,-3.7073,3
RS-19870,Roy Skaria,Home Office,22.328,9.5838,2
MG-18205,Mitch Gastineau,Corporate,16.739,-1.2453,1
CJ-11875,Carl Jackson,Corporate,16.52,1.652,1
LD-16855,Lela Donovan,Corporate,5.304,0.4641,1
TS-21085,Thais Sissman,Consumer,4.833,-3.3156,2
